engine;iter;model;width;depth;int_delay;ext_delay;model_time;runner_time;sim_time;total_time
xdevs-rs-no_std-f64;0;HI;4;24;0;0;0.000359;1.7e-05;0.000964;0.00134
xdevs-rs-no_std-f64;1;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;2;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;3;HI;4;24;0;0;0.000359;1.6e-05;0.000964;0.001339
xdevs-rs-no_std-f64;4;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;5;HI;4;24;0;0;0.000359;1.6e-05;0.000964;0.001339
xdevs-rs-no_std-f64;6;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;7;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;8;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;9;HI;4;24;0;0;0.000359;1.7e-05;0.000965;0.001341
xdevs-rs-no_std-f64;0;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;1;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;2;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;3;HI;4;26;0;0;0.000385;1.9e-05;0.001037;0.001441
